cluster,sessions,duration,total_data_volume
1,2.0,317795.0,942544737.0
0,1.0,137792.0,446663258.0
0,1.0,59677.0,282584997.0
0,1.0,111666.0,115217002.0
0,1.0,16800.0,220483335.0
0,1.0,17988.0,125418961.0
2,1.0,167873.0,517591577.0
3,1.0,109690.0,710219173.0
3,1.0,86477.0,667250858.0
3,1.0,34432.0,858411157.0
2,1.0,244865.0,90479517.0
0,1.0,86399.0,524415205.0
3,1.0,20289.0,562474577.0
1,2.0,215992.0,1442271630.0
0,1.0,30595.0,225726762.0
0,1.0,109081.0,323466011.0
2,1.0,155235.0,702195063.0
2,1.0,144679.0,385015443.0
1,2.0,132257.0,1173131170.0
1,2.0,32255.0,927208929.0
0,1.0,72143.0,215365997.0
2,1.0,245071.0,149671831.0
3,1.0,46808.0,567007064.0
0,1.0,55831.0,403583555.0
2,1.0,176801.0,232115391.0
0,1.0,33912.0,201177016.0
3,1.0,43794.0,809140763.0
0,1.0,86415.0,169542005.0
3,1.0,59963.0,831285088.0
2,1.0,181406.0,212499511.0
2,1.0,150477.0,411040525.0
1,2.0,91666.0,827331369.0
1,2.0,52208.0,1228766243.0
0,1.0,16136.0,441411686.0
1,2.0,125694.0,470937209.0
3,1.0,56300.0,680061514.0
3,1.0,52722.0,585874808.0
3,1.0,23476.0,724585911.0
3,1.0,86357.0,605202573.0
3,1.0,93540.0,666781114.0
0,1.0,21219.0,147385489.0
0,1.0,164577.0,79604673.0
0,1.0,86390.0,451375244.0
1,2.0,53732.0,677375893.0
1,2.0,202998.0,1128182520.0
1,2.0,182748.0,1428538958.0
3,1.0,29431.0,589865543.0
0,1.0,30247.0,425418966.0
3,1.0,95289.0,780990675.0
3,1.0,23248.0,599629539.0
2,1.0,161360.0,757344912.0
3,1.0,35570.0,759867426.0
0,1.0,35641.0,451350854.0
3,1.0,43708.0,705481181.0
1,2.0,261121.0,1132304030.0
2,1.0,159084.0,393320218.0
2,1.0,182143.0,371052982.0
3,1.0,96054.0,641877716.0
0,1.0,86399.0,479772436.0
3,1.0,36867.0,877394683.0
2,1.0,163815.0,438296239.0
2,1.0,141429.0,775888804.0
0,1.0,13496.0,120897573.0
1,2.0,128100.0,1114962651.0
3,1.0,26622.0,795462715.0
2,1.0,156172.0,385239471.0
1,2.0,172782.0,1216535667.0
1,2.0,63326.0,1604235968.625
0,1.0,108393.0,279687746.0
3,1.0,120618.0,662141046.0
2,1.0,141482.0,733932675.0
2,1.0,169755.0,372629626.0
0,1.0,32546.0,327901488.0
0,1.0,27524.0,106010035.0
0,1.0,130138.0,425147016.0
2,1.0,245071.0,681926345.0
1,2.0,109749.0,381402555.0
0,1.0,115028.0,282553043.0
1,2.0,322912.25,1256998287.0
3,1.0,32473.0,589933165.0
0,1.0,125737.0,356680850.0
1,2.0,195417.0,1021852876.0
2,1.0,168772.0,341517917.0
0,1.0,122016.0,283731967.0
0,1.0,111379.0,357539891.0
2,1.0,183567.0,320391425.0
0,1.0,22749.0,305168432.0
0,2.0,38508.0,479725983.0
1,2.0,166034.0,508406812.0
2,1.0,227022.0,536746379.0
1,2.0,159591.0,1385395385.0
3,1.0,93991.0,916374302.0
0,1.0,137092.0,396910383.0
3,1.0,94693.0,636055781.0
2,1.0,165322.0,119926331.0
3,1.0,38539.0,537752917.0
3,1.0,106187.0,691934389.0
0,1.0,86399.0,435791320.0
3,1.0,83180.0,664085387.0
3,1.0,95226.0,674053372.0
1,2.0,322912.25,1092407503.0
2,1.0,143322.0,492106527.0
2,1.0,167595.0,604962477.0
0,1.0,86400.0,197468337.0
2,1.0,170532.0,916007334.0
3,1.0,40217.0,827956830.0
3,1.0,86399.0,580965336.0
3,1.0,91785.0,648268132.0
3,1.0,18579.0,604728475.0
1,2.0,74920.0,1472416972.0
0,1.0,30668.0,265861080.0
2,1.0,149866.0,323146019.0
1,2.0,231416.0,1264918457.0
2,1.0,245071.0,350787723.0
1,2.0,143760.0,1234373445.0
2,1.0,213020.0,539034705.0
2,1.0,245071.0,178917164.0
2,1.0,130339.0,668989012.0
2,1.0,245071.0,232773749.0
3,1.0,98973.0,640399796.0
2,1.0,187894.0,449892310.0
0,1.0,95439.0,423362524.0
0,1.0,99487.0,113801820.0
3,1.0,129037.0,756668678.0
1,2.0,234155.0,1112185603.0
1,3.5,322912.25,1604235968.625
2,1.0,160475.0,715245612.0
1,2.0,322912.25,918898163.0
3,1.0,73647.0,762014975.0
2,1.0,136930.0,715016914.0
2,1.0,158209.0,598778120.0
3,1.0,86377.0,661555048.0
3,1.0,23266.0,719468042.0
0,1.0,109536.0,125835048.0
2,1.0,208837.0,637157591.0
0,1.0,87549.0,494621073.0
1,3.0,273472.0,1604235968.625
2,1.0,148233.0,697615308.0
3,1.0,14758.0,819160263.0
2,1.0,245071.0,513932228.0
0,1.0,31385.0,407420042.0
0,1.0,22935.0,232039618.0
0,2.0,88411.0,325558041.0
3,1.0,86399.0,873543720.0
3,1.0,52934.0,564644561.0
0,1.0,56931.0,344413096.0
0,1.0,56813.0,76955234.0
0,1.0,19737.0,284883419.0
1,2.0,124567.0,1135309738.0
1,2.0,207073.0,832179064.0
3,1.0,22707.0,734772680.0
3,1.0,22135.0,679919279.0
3,1.0,11026.0,904431263.0
1,2.0,270002.0,995850491.0
2,1.0,245071.0,627580765.0
0,1.0,138676.0,421966043.0
3,1.0,8999.0,557975893.0
2,1.0,226774.0,197265291.0
0,1.0,51161.0,108105096.0
0,1.0,34853.0,389572287.0
2,1.0,162811.0,507988715.0
0,1.0,46393.0,301246944.0
0,1.0,77003.0,270491641.0
0,1.0,90766.0,370390653.0
2,1.0,137560.0,705183529.0
2,1.0,173136.0,117196902.0
3,1.0,13657.0,695199282.0
1,2.0,322912.25,1514959555.0
0,1.0,35706.0,176790804.0
3,1.0,28960.0,721460674.0
3,1.0,40418.0,580651545.0
0,1.0,122013.0,152166105.0
0,1.0,104651.0,283983757.0
2,1.0,174172.0,399780267.0
1,2.0,210743.0,498805811.0
0,1.0,86400.0,438136648.0
0,1.0,114118.0,493360585.0
3,1.0,133544.0,895017770.0
3,1.0,89233.0,867261753.0
1,2.0,234393.0,684174023.0
1,2.0,224603.0,647066362.0
3,1.0,83817.0,735650555.0
0,1.0,37898.0,177981510.0
3,1.0,54011.0,742814287.0
1,3.5,322912.25,1604235968.625
2,1.0,151741.0,667987522.0
0,1.0,46251.0,243563084.0
1,2.0,54965.0,945938787.0
0,1.0,62355.0,483776625.0
2,1.0,139201.0,480036350.0
1,2.0,27899.0,1287113098.0
0,1.0,163591.0,90765666.0
1,3.0,322912.25,1604235968.625
2,1.0,178294.0,165364286.0
0,1.0,86364.0,193517782.0
2,1.0,245071.0,121967922.0
1,3.0,272289.0,1604235968.625
3,1.0,86396.0,847269521.0
3,1.0,12863.0,703456453.0
3,1.0,136214.0,791773785.0
3,1.0,86407.0,868785668.0
1,2.0,190186.0,722463571.0
3,1.0,96738.0,753170257.0
1,2.0,252278.0,964347829.0
1,2.0,120674.0,966473370.0
1,2.0,121141.0,1049184189.0
0,1.0,74542.0,130873966.0
0,1.0,89390.0,128616348.0
3,1.0,23907.0,760900009.0
3,1.0,18813.0,509114490.0
0,1.0,86399.0,195685351.0
2,1.0,136370.0,617718827.0
3,1.0,42065.0,536489369.0
0,1.0,86400.0,525900378.0
2,1.0,141641.0,651603995.0
1,3.0,136795.0,1604235968.625
3,1.0,97853.0,666988566.0
1,2.0,322912.25,822146397.0
1,2.0,43208.0,669270524.0
1,3.5,322912.25,989258762.0
1,2.0,268153.0,1162685097.0
2,1.0,199170.0,298483574.0
2,1.0,139217.0,476308073.0
0,1.0,46375.0,476119847.0
1,2.0,194310.0,854156570.0
0,1.0,34785.0,288349846.0
0,1.0,37445.0,226666948.0
0,1.0,57797.0,383142992.0
3,1.0,100458.0,823240735.0
3,1.0,20278.0,864172841.0
2,1.0,176048.0,865647095.0
3,1.0,101732.0,650248475.0
2,1.0,229088.0,364596186.0
0,1.0,15312.0,335659564.0
0,1.0,29503.0,310942004.0
3,1.0,26022.0,743999374.0
0,1.0,10320.0,470580827.0
0,1.0,85802.0,84675599.0
0,1.0,86399.0,522294253.0
1,2.0,172799.0,1604235968.625
0,1.0,151197.0,195397420.0
3,1.0,85792.0,657961910.0
0,1.0,117234.0,593827396.0
0,1.0,122758.0,187887717.0
0,1.0,34228.0,427584885.0
1,2.0,322912.25,1259067156.0
0,1.0,133601.0,440605969.0
2,1.0,214846.0,744795549.0
0,1.0,126064.0,245815048.0
2,1.0,170116.0,831485874.0
0,1.0,94166.0,303661403.0
3,1.0,85802.0,888027698.0
3,1.0,85800.0,675678109.0
2,1.0,165622.0,810363688.0
3,1.0,41323.0,707851962.0
0,1.0,150605.0,232929717.0
3,1.0,32213.0,685559822.0
0,1.0,85800.0,529284827.0
2,1.0,153152.0,491854176.0
1,3.0,296848.0,1604235968.625
1,2.0,252904.0,346409366.0
1,2.0,182320.0,496057579.0
2,1.0,203301.0,292758608.0
3,1.0,29712.0,790578988.0
0,1.0,85979.0,399465310.0
1,3.0,288083.0,1604235968.625
0,1.0,13737.0,184548746.0
0,1.0,29479.0,399215447.0
0,1.0,13166.0,308691878.0
2,1.0,159940.0,825310978.0
3,1.0,29778.0,579313235.0
1,3.0,203855.0,1290651978.0
0,1.0,86399.0,412709380.0
3,1.0,29557.0,500160737.0
1,2.0,81167.0,766849392.0
0,1.0,10707.0,220378201.0
3,1.0,28394.0,877878749.0
1,2.0,211241.0,547637367.0
0,1.0,79665.0,529539871.0
1,2.0,110121.0,1527651794.0
3,1.0,31887.0,630318102.0
1,2.0,322912.25,1438323229.0
3,1.0,26968.0,595042964.0
1,2.0,178705.0,925309822.0
3,1.0,88106.0,854434917.0
0,1.0,111379.0,108357068.0
0,1.0,85923.0,198634860.0
0,1.0,86399.0,284708189.0
2,1.0,245071.0,388334871.0
0,1.0,60910.0,122190345.0
0,1.0,103310.0,433845913.0
3,1.0,112216.0,617441940.0
3,1.0,34341.0,844898999.0
0,1.0,27916.0,154942340.0
0,1.0,126042.0,89979662.0
0,1.0,86399.0,71323026.0
3,1.0,40447.0,818840650.0
0,1.0,95714.0,154853832.0
0,1.0,13057.0,435134094.0
1,2.0,212389.0,748038260.0
2,1.0,150184.0,740287940.0
2,1.0,150416.0,528937447.0
3,1.0,26652.0,872562764.0
3,1.0,86029.0,856024164.0
1,2.0,182183.0,741381741.0
0,1.0,53918.0,130670108.0
0,1.0,86399.0,493067812.0
1,2.0,181851.0,1460851140.0
2,1.0,133684.0,684526944.0
2,1.0,174504.0,525583220.0
0,1.0,76383.0,293511673.0
1,2.0,218649.0,1233959860.0
0,1.0,137276.0,402712911.0
1,2.0,270819.0,1322271063.0
3,1.0,116965.0,850299829.0
1,2.0,176525.0,806342139.0
3,1.0,109010.0,825537863.0
0,1.0,18785.0,266414415.0
0,1.0,157761.0,164750246.0
0,1.0,136704.0,350899067.0
0,1.0,28686.0,117674116.0
3,1.0,26489.0,640744495.0
1,2.0,191556.0,518238262.0
3,1.0,44838.0,899826665.0
0,1.0,82995.0,209929073.0
3,1.0,33269.0,596683690.0
0,1.0,83547.0,134839353.0
0,1.0,126664.0,337354487.0
3,1.0,86400.0,871304318.0
1,2.0,261129.0,360417992.0
3,1.0,126351.0,792015645.0
0,1.0,51109.0,458657236.0
2,1.0,176422.0,915246027.0
1,2.0,173283.0,1013271175.0
1,2.0,209448.0,308085656.0
3,1.0,96622.0,714147487.0
1,2.0,322912.25,927438384.0
0,1.0,102876.0,187991770.0
0,1.0,31876.0,212390402.0
1,2.0,80325.0,677398231.0
3,1.0,131615.0,806118755.0
0,1.0,64865.0,349412052.0
0,1.0,121098.0,309783820.0
0,1.0,89712.0,363045970.0
2,1.0,148866.0,501302398.0
2,1.0,245071.0,529156105.0
1,2.0,68106.0,1033928584.0
0,1.0,55275.0,233149999.0
1,2.0,321632.0,716848313.0
2,1.0,221158.0,101713969.0
0,1.0,27199.0,82150662.0
3,1.0,56783.0,875105930.0
3,1.0,86399.0,846711278.0
0,1.0,86202.0,67936066.0
0,1.0,65652.0,498807894.0
0,1.0,85209.0,415274017.0
3,1.0,55509.0,775317085.0
0,1.0,113934.0,443767300.0
1,3.5,322912.25,1604235968.625
1,2.0,103755.0,743689429.0
3,1.0,97539.0,851186656.0
1,2.0,303549.0,1447631136.0
3,1.0,101310.0,808978774.0
1,2.0,267832.0,906238142.0
3,1.0,60193.0,548671197.0
2,1.0,245071.0,97314496.0
3,1.0,37782.0,907213317.0
0,1.0,103225.0,545301893.0
2,1.0,223450.0,467452819.0
0,1.0,144098.0,276191159.0
0,1.0,32214.0,90464318.0
2,1.0,231397.0,388293720.0
3,1.0,111446.0,722959274.0
0,1.0,135248.0,123238383.0
3,1.0,43044.0,817645723.0
3,1.0,98643.0,873023292.0
1,2.0,59383.0,862716912.0
1,2.0,193436.0,1038871524.0
1,2.0,300587.0,1303641855.0
1,2.0,51529.0,1187563606.0
0,1.0,88022.0,452160883.0
0,1.0,86400.0,314964550.0
0,1.0,17842.0,307580242.0
1,3.0,308872.0,1604235968.625
0,1.0,27151.0,100692904.0
1,2.0,322912.25,616432282.0
0,1.0,15993.0,332492222.0
1,2.0,137029.0,1078412953.0
2,1.0,213193.0,219153722.0
0,1.0,113407.0,422292527.0
3,1.0,29825.0,740775111.0
0,1.0,15642.0,146622137.0
0,1.0,129949.0,199245240.0
3,1.0,84690.0,802444954.0
1,3.5,322912.25,1604235968.625
3,1.0,32920.0,545519434.0
0,1.0,28066.0,225232386.0
0,1.0,86390.0,325962484.0
1,3.0,280117.0,1604235968.625
1,2.0,322912.25,357218399.0
0,1.0,55467.0,325188315.0
2,1.0,245071.0,719849762.0
3,1.0,18291.0,491276774.0
3,1.0,86400.0,937279976.0
0,2.0,56488.0,426500191.0
2,1.0,166419.0,265029277.0
3,1.0,18955.0,494080816.0
2,1.0,162017.0,544259821.0
1,2.0,52601.0,1303364636.0
1,2.0,124566.0,1298360906.0
0,1.0,14196.0,473781685.0
2,1.0,129495.0,550638257.0
3,1.0,100979.0,597156194.0
1,2.0,112685.0,703365353.0
2,1.0,163976.0,684483625.0
1,2.0,172797.0,1542523120.0
2,1.0,157989.0,923925818.0
3,1.0,86399.0,863645926.0
3,1.0,83310.0,834805189.0
3,1.0,86399.0,596255746.0
3,1.0,60120.0,786054587.0
2,1.0,158652.0,265721988.0
3,1.0,92607.0,741816076.0
0,1.0,105689.0,505011562.0
1,2.0,181545.0,1282599866.0
0,1.0,35190.0,462780095.0
0,1.0,86400.0,143568624.0
3,1.0,15057.0,801806526.0
1,2.0,188248.0,276794631.0
0,1.0,94840.0,453938509.0
1,2.0,322912.25,1227009702.0
2,1.0,141703.0,564334594.0
3,1.0,48416.0,840575840.0
3,1.0,25878.0,713650036.0
0,1.0,95319.0,476884486.0
2,1.0,138645.0,598458305.0
3,1.0,44927.0,777216956.0
0,1.0,85966.0,342352533.0
1,2.0,221377.0,906637095.0
1,2.0,118381.0,901824078.0
3,1.0,36683.0,587940124.0
0,1.0,98340.0,174795357.0
1,3.0,322912.25,1129273934.0
0,1.0,138937.0,364381355.0
2,1.0,245071.0,120465208.0
3,1.0,92742.0,582494622.0
3,1.0,62395.0,822445517.0
3,1.0,86369.0,793677578.0
2,1.0,245071.0,223997074.0
0,1.0,119157.0,577667016.0
1,3.0,252262.0,1604235968.625
3,1.0,75435.0,774832064.0
2,1.0,139931.0,799107416.0
2,1.0,142277.0,429601661.0
1,2.0,265174.0,777545905.0
1,2.0,182306.0,1223544549.0
0,1.0,83271.0,225796614.0
0,1.0,107552.0,244006550.0
0,1.0,90557.0,396574460.0
2,1.0,141651.0,607215145.0
0,1.0,92140.0,270649075.0
1,2.0,232082.0,591039813.0
1,2.0,278333.0,782360193.0
2,1.0,161428.0,567201657.0
0,1.0,86399.0,411267936.0
0,1.0,122220.0,328717284.0
1,2.0,103067.0,386249080.0
1,2.0,139154.0,1581710353.0
2,1.0,158626.0,400355437.0
1,2.0,51817.0,702952283.0
0,1.0,58221.0,169758866.0
0,1.0,146518.0,191804504.0
2,1.0,154206.0,448638523.0
1,2.0,177529.0,1604235968.625
0,1.0,113174.0,481316041.0
3,1.0,97837.0,586685955.0
0,1.0,32592.0,179601937.0
1,2.0,201429.0,1112427995.0
3,1.0,12748.0,487796870.0
0,1.0,144045.0,248529949.0
0,1.0,28003.0,343488950.0
0,1.0,86211.0,495759249.0
1,2.0,176413.0,1077588140.0
1,2.0,259667.0,433253672.0
0,1.0,86399.0,416573593.0
1,3.0,233285.0,1419007922.0
1,3.0,220944.0,667938817.0
2,1.0,200583.0,625932566.0
0,1.0,44979.0,123104110.0
3,1.0,24863.0,827295747.0
1,2.0,322912.25,816214959.0
2,1.0,167745.0,545293400.0
0,1.0,44225.0,405926413.0
0,1.0,53562.0,288285559.0
3,1.0,30617.0,749415418.0
2,1.0,171088.0,864834141.0
2,1.0,152563.0,831291264.0
0,1.0,96975.0,125653609.0
3,1.0,23208.0,743694382.0
0,1.0,114909.0,289604445.0
1,2.0,183166.0,383369194.0
1,3.0,322912.25,1604235968.625
1,2.0,177674.0,1110088645.0
3,1.0,28835.0,613173335.0
3,1.0,80638.0,790896005.0
3,1.0,14922.0,759041253.0
3,1.0,52655.0,906494053.0
0,1.0,30441.0,397036791.0
0,1.0,106886.0,530191501.0
3,1.0,117191.0,818838044.0
2,1.0,153006.0,826277936.0
1,2.0,176951.0,929279736.0
1,2.0,322912.25,1571773569.0
0,1.0,129857.0,478100508.0
0,1.0,100800.0,228825421.0
2,1.0,144591.0,395662446.0
0,1.0,86170.0,128216292.0
3,1.0,81995.0,788314732.0
3,1.0,122224.0,878916016.0
0,1.0,132402.0,208155348.0
1,2.0,177965.0,903436844.0
0,1.0,8857.0,465198241.0
0,1.0,114193.0,500363870.0
2,1.0,169407.0,350979463.0
2,1.0,164516.0,751211095.0
3,1.0,107169.0,691225641.0
1,2.0,250423.0,977021748.0
1,2.0,257986.0,1497672413.0
0,1.0,12196.0,69868593.0
0,1.0,139262.0,435188002.0
0,1.0,122877.0,579934286.0
0,1.0,80061.0,472443711.0
1,2.0,266722.0,879074283.0
2,1.0,174368.0,297960050.0
3,1.0,42992.0,889962121.0
0,1.0,128965.0,425330933.0
1,2.0,212120.0,1451841095.0
1,2.0,320977.0,948630895.0
3,1.0,88260.0,895120630.0
2,1.0,132444.0,702328828.0
3,1.0,79114.0,630615147.0
0,1.0,86399.0,392181999.0
0,1.0,86399.0,570342876.0
2,1.0,171237.0,654714441.0
2,1.0,159810.0,449468424.0
0,1.0,128379.0,492720607.0
1,3.0,322912.25,1604235968.625
0,1.0,127067.0,356843906.0
3,1.0,84938.0,661898512.0
2,1.0,169343.0,636075220.0
1,3.5,244412.0,1604235968.625
3,1.0,22777.0,773545787.0
0,1.0,86399.0,272704601.0
0,1.0,142059.0,317961718.0
1,3.5,322912.25,1604235968.625
2,1.0,200910.0,284421159.0
2,1.0,166079.0,865776437.0
0,1.0,24583.0,455152583.0
0,1.0,60222.0,115289967.0
3,1.0,86399.0,636725667.0
3,1.0,62117.0,634811464.0
0,2.0,23321.0,340538328.0
0,1.0,86399.0,372642225.0
1,2.0,253967.0,1184578658.0
1,2.0,154159.0,980902541.0
1,2.0,186714.0,822482768.0
1,2.0,192638.0,816548467.0
3,1.0,44731.0,665895211.0
1,3.0,322912.25,1604235968.625
3,1.0,39859.0,882721991.0
3,1.0,81978.0,647876706.0
3,1.0,98850.0,710139966.0
3,1.0,86400.0,672321098.0
0,2.0,47333.0,397200823.0
1,2.0,290141.0,1158062079.0
0,1.0,13933.0,309969695.0
3,1.0,34730.0,661025038.0
3,1.0,83614.0,892282190.0
0,1.0,121371.0,195118150.0
0,1.0,11671.0,141535070.0
0,1.0,28903.0,467984700.0
1,3.5,322912.25,1604235968.625
3,1.0,9745.0,692272912.0
0,2.0,31277.0,529026480.0
1,2.0,322912.25,817754513.0
2,1.0,245071.0,170589761.0
1,3.0,322912.25,1170997169.0
3,1.0,140768.0,919100301.0
3,1.0,86397.0,695446689.0
1,2.0,28400.0,790771767.0
3,1.0,77033.0,912949607.0
0,1.0,86302.0,425846161.0
1,3.0,322912.25,1604235968.625
0,1.0,14874.0,188136787.0
1,2.0,76277.0,803189317.0
0,1.0,82789.0,100520926.0
0,1.0,86707.0,329043078.0
1,2.0,69190.0,1248773829.0
2,1.0,175360.0,389253763.0
3,1.0,72831.0,615443381.0
1,2.0,111205.0,1384792856.0
3,1.0,34789.0,926660277.0
2,1.0,155263.0,611349816.0
0,1.0,25244.0,108707059.0
3,1.0,57769.0,719931055.0
0,1.0,76106.0,178712836.0
3,1.0,14807.0,704465233.0
0,1.0,140515.0,156894365.0
3,1.0,12765.0,909209091.0
1,2.0,295195.0,1171917237.0
0,1.0,86393.0,531777008.0
0,1.0,96037.0,438522644.0
2,1.0,178347.0,758464525.0
0,1.0,94221.0,159731278.0
1,3.0,225491.0,1604235968.625
3,1.0,98306.0,635264772.0
0,1.0,62631.0,391085988.0
0,1.0,127956.0,190104216.0
1,3.0,322912.25,1604235968.625
0,1.0,86408.0,140680824.0
3,1.0,43324.0,687837663.0
3,1.0,101544.0,785509678.0
0,1.0,124975.0,209604532.0
0,1.0,102827.0,550169271.0
3,1.0,86399.0,595911858.0
0,1.0,32372.0,173372994.0
1,2.0,298667.0,740217866.0
2,1.0,224301.0,275992789.0
0,1.0,93622.0,410111241.0
3,1.0,80716.0,870134187.0
0,1.0,40045.0,501130550.0
0,1.0,50925.0,300966903.0
3,1.0,122938.0,625682731.0
1,2.0,88831.0,1196208542.0
3,1.0,13929.0,891059054.0
2,1.0,179234.0,162945099.0
2,1.0,166212.0,722731229.0
2,1.0,164988.0,911499926.0
3,1.0,15042.0,598160717.0
2,1.0,222822.0,480012345.0
1,3.0,322912.25,1604235968.625
2,1.0,163827.0,891215970.0
2,1.0,127978.0,649291839.0
0,1.0,124386.0,126277557.0
1,3.0,225765.0,1510276953.0
1,2.0,73721.0,877685473.0
3,1.0,41695.0,752185548.0
3,1.0,83964.0,809006768.0
0,1.0,87076.0,222826756.0
0,1.0,82304.0,124135428.0
0,1.0,114538.0,208155972.0
0,1.0,16975.0,306002666.0
1,2.0,91987.0,1028396285.0
2,1.0,129684.0,577850283.0
0,1.0,99637.0,434881997.0
1,3.0,322912.25,1473283799.0
1,2.0,245915.0,1226713582.0
0,1.0,22772.0,469630529.0
1,2.0,167723.0,1380347752.0
1,3.0,322912.25,966802600.0
2,1.0,245071.0,553993765.0
3,1.0,77806.0,843791401.0
3,1.0,131863.0,809245120.0
3,1.0,86399.0,909958013.0
1,2.0,85433.0,963043243.0
2,1.0,142373.0,444863538.0
0,1.0,25349.0,263447730.0
3,1.0,105061.0,659509032.0
0,1.0,85973.0,373271127.0
0,1.0,140782.0,98668430.0
1,2.0,170416.0,393116115.0
1,2.0,93869.0,1147718921.0
1,3.0,322912.25,1046463318.0
1,2.0,176924.0,673419634.0
0,1.0,24620.0,383744212.0
3,1.0,86399.0,573711018.0
2,1.0,138825.0,752897968.0
1,2.0,231678.0,1327243160.0
0,1.0,60056.0,515064389.0
2,1.0,179089.0,421096281.0
1,2.0,52539.0,1030523732.0
0,1.0,86089.0,282725689.0
1,2.0,322912.25,1144651766.0
1,2.0,67918.0,969976868.0
2,1.0,172177.0,230924285.0
1,2.0,265206.0,391463782.0
1,2.0,171904.0,1034955270.0
1,3.0,248529.0,758978186.0
2,1.0,176375.0,216287969.0
3,1.0,86399.0,802777990.0
3,1.0,96253.0,865964005.0
3,1.0,111911.0,827746628.0
3,1.0,29495.0,880660610.0
0,1.0,118333.0,541500262.0
2,1.0,132704.0,602970996.0
3,1.0,54001.0,845676510.0
1,2.0,77309.0,512378729.0
3,1.0,82627.0,878451415.0
0,1.0,128121.0,240113482.0
0,1.0,12099.0,365246148.0
1,2.0,41987.0,524903428.0
2,1.0,245071.0,828707119.0
1,2.0,72436.0,1604235968.625
1,2.0,226013.0,822894935.0
0,1.0,86407.0,440669399.0
0,1.0,89692.0,127580608.0
3,1.0,72123.0,633812179.0
0,1.0,52559.0,349427068.0
1,2.0,72869.0,1094676461.0
0,1.0,10160.0,126637344.0
1,2.0,322912.25,1097563128.0
3,1.0,86399.0,586807438.0
0,1.0,124938.0,186440627.0
0,1.0,106591.0,129799143.0
1,3.5,322912.25,1604235968.625
0,1.0,86388.0,477042921.0
3,1.0,83928.0,743490479.0
3,1.0,103815.0,850670902.0
1,2.0,181891.0,815421325.0
2,1.0,172898.0,463912994.0
2,1.0,163291.0,449677877.0
0,1.0,145094.0,206010539.0
1,2.0,322912.25,517495297.0
3,1.0,90184.0,740168209.0
1,2.0,172800.0,771885261.0
2,1.0,168668.0,590083408.0
3,1.0,86399.0,854682962.0
3,1.0,34199.0,539024888.0
0,1.0,39314.0,381931719.0
3,1.0,68538.0,714315082.0
1,2.0,250190.0,860134860.0
1,2.0,322900.0,609262434.0
0,1.0,52961.0,320687523.0
2,1.0,174573.0,276162462.0
1,2.0,119659.0,1146300913.0
0,1.0,119925.0,102771861.0
2,1.0,180510.0,333295955.0
2,1.0,245071.0,439069155.0
1,2.0,149685.0,866264058.0
1,2.0,174643.0,729646645.0
2,1.0,245071.0,901454015.0
2,1.0,164108.0,340089980.0
0,1.0,58859.0,268160809.0
0,1.0,105571.0,438978667.0
3,1.0,59626.0,722735135.0
0,1.0,85802.0,339173274.0
0,1.0,96406.0,400511932.0
2,1.0,239671.0,501292051.0
1,2.0,215551.0,1549198277.0
2,1.0,215751.0,369031058.0
2,1.0,245071.0,747319635.0
0,1.0,105084.0,383813578.0
1,2.0,234169.0,1158218430.0
2,1.0,189150.0,146838219.0
0,1.0,86405.0,232218915.0
3,1.0,86400.0,804589475.0
0,1.0,27252.0,173258400.0
3,1.0,106995.0,607818423.0
2,1.0,190312.0,814228464.0
0,1.0,109622.0,146732747.0
1,2.0,224522.0,1163395356.0
3,1.0,107376.0,659070500.0
0,1.0,96328.0,126161220.0
0,1.0,123312.0,331946353.0
2,1.0,222317.0,311666865.0
1,3.0,267784.0,1604235968.625
0,1.0,70506.0,442187788.0
1,2.0,76163.0,1522495662.0
0,1.0,14284.0,296150152.0
3,1.0,121161.0,869690555.0
2,1.0,211178.0,230780548.0
2,1.0,245071.0,727085314.0
2,1.0,146070.0,658066522.0
3,1.0,68879.0,565780241.0
0,1.0,99261.0,40707352.0
2,1.0,245071.0,824578031.0
2,1.0,245071.0,240852344.0
2,1.0,245071.0,215457841.0
3,1.0,12500.0,878747660.0
1,2.0,58337.0,1203640670.0
0,1.0,131770.0,198991585.0
0,1.0,92634.0,447215299.0
0,1.0,63695.0,351662111.0
0,1.0,106230.0,505815418.0
3,1.0,41929.0,753757049.0
0,1.0,40670.0,381295825.0
3,1.0,57717.0,765580084.0
0,1.0,20672.0,111924899.0
0,1.0,19054.0,78240240.0
2,1.0,175211.0,105625371.0
2,1.0,160837.0,671751121.0
2,1.0,166135.0,541389110.0
3,1.0,17928.0,716399319.0
1,2.0,236761.0,1211147489.0
0,1.0,86373.0,281945981.0
1,3.0,322912.25,1604235968.625
2,1.0,245071.0,667107976.0
0,1.0,128920.0,443070242.0
1,3.5,270720.0,1339801635.0
3,1.0,96981.0,608112757.0
0,1.0,28814.0,468688641.0
3,1.0,14999.0,825868031.0
2,1.0,172246.0,904153785.0
0,1.0,36732.0,113462359.0
1,2.0,322912.25,979057312.0
1,3.0,322912.25,1340104666.0
3,1.0,14215.0,695147687.0
1,2.0,276027.0,755551620.0
2,1.0,152585.0,911288700.0
0,1.0,17978.0,467356652.0
0,1.0,88692.0,542557086.0
2,1.0,143652.0,596181303.0
2,1.0,132284.0,616854472.0
2,1.0,144328.0,763141510.0
0,1.0,108610.0,515006164.0
0,1.0,13284.0,96563929.0
